air_temp,process_temp,rotational_speed,torque,tool_wear,failure
301.12,312.8,1543.0,49.85,37.2,0
301.54,312.01,1601.2,28.66,113.1,0
299.36,309.97,1428.4,20.76,97.0,0
300.41,309.04,1756.0,30.89,108.6,0
298.34,309.12,1421.7,32.68,34.9,0
298.35,307.77,1541.2,38.11,177.4,0
300.42,309.38,1583.2,38.96,217.5,0
299.24,309.83,1333.1,48.85,78.4,0
300.52,309.07,1489.1,39.09,24.8,0
300.84,313.09,1415.4,59.65,173.4,1
299.46,308.39,1541.1,57.67,163.9,0
296.31,305.01,1532.7,45.22,148.7,0
298.4,307.07,1515.4,48.31,76.6,0
298.39,309.12,1409.0,22.43,57.2,0
298.0,304.21,1390.7,81.85,199.4,1
297.43,306.31,1441.6,27.06,106.3,1
295.7,306.6,1387.3,39.05,92.2,0
298.22,307.77,1564.2,35.53,149.2,0
300.62,310.6,1506.8,44.09,30.4,0
295.35,306.11,1377.4,41.79,7.2,0
302.57,313.31,1479.8,50.74,31.9,0
297.07,307.34,1477.6,45.88,102.8,0
300.06,310.42,1623.9,44.47,114.5,0
294.5,305.65,1602.5,46.14,9.1,0
298.51,309.57,1379.0,34.68,58.1,0
298.08,308.8,1726.0,43.31,92.6,0
297.92,305.86,1628.9,50.65,207.1,0
299.89,309.73,1712.1,37.87,81.9,0
299.3,309.48,1472.1,37.92,188.1,0
295.38,307.0,1279.2,36.74,57.7,0
300.72,310.83,1651.1,34.71,130.3,0
301.52,312.66,1250.8,53.26,172.6,1
300.57,310.88,1264.9,30.83,219.1,0
299.64,309.4,1556.6,30.06,181.3,0
300.33,309.53,1521.4,57.22,55.6,0
301.74,313.08,1422.3,50.8,114.4,0
305.57,317.99,1230.8,35.97,192.6,1
294.44,304.47,1424.6,44.0,179.4,1
299.82,311.05,1529.7,37.2,173.8,0
300.46,310.22,1612.1,23.32,118.6,0
298.45,311.71,1428.3,88.12,208.8,1
299.44,309.97,1630.8,51.13,104.7,0
298.45,309.02,1445.7,38.68,173.1,0
300.48,311.27,1188.7,57.45,238.9,1
298.08,308.19,1476.5,48.12,182.4,0
298.7,309.45,1591.0,32.31,173.6,0
302.31,313.45,1408.6,36.64,180.2,0
302.01,310.15,1547.5,51.88,17.1,0
300.63,312.2,1497.6,69.63,199.6,0
300.86,309.56,1422.2,48.12,212.2,1
301.61,311.83,1491.6,60.58,116.2,0
301.25,313.29,1410.1,44.03,152.5,0
296.89,306.15,1372.3,55.1,50.8,0
298.96,308.93,1357.2,23.17,6.8,0
299.47,311.02,1435.7,24.13,72.6,0
297.1,313.55,1172.8,59.96,241.5,1
301.5,311.72,1734.9,55.68,114.8,0
302.33,311.05,1112.2,52.97,217.8,1
302.28,312.09,1519.4,50.87,201.8,0
296.72,306.63,1499.6,30.8,143.7,0
301.14,310.23,1715.4,45.17,107.4,0
303.57,315.54,1300.6,42.04,131.9,0
300.89,310.54,1576.4,28.87,5.9,0
304.24,315.05,1574.7,27.6,41.0,0
298.45,308.69,1307.9,10.57,130.0,0
301.7,310.13,1436.5,61.23,36.4,0
300.79,309.16,1498.9,51.42,78.0,0
299.66,310.69,1448.9,40.79,107.1,0
300.51,311.44,1440.8,48.23,96.1,0
301.88,311.51,1285.6,38.62,45.9,0
296.63,307.02,1609.8,37.01,32.4,0
302.55,313.44,1473.5,45.55,68.4,0
300.6,309.6,1374.2,28.25,120.1,0
301.11,310.76,1415.4,41.72,24.4,0
299.15,308.73,1356.6,57.94,17.0,0
299.03,308.72,1644.4,44.67,145.7,0
302.87,312.81,1450.6,39.97,86.9,0
300.76,309.48,1626.8,17.33,157.5,0
300.65,310.55,1352.9,25.73,75.4,0
298.74,309.99,1419.0,50.06,186.6,0
300.02,310.4,1429.8,48.72,172.8,0
302.43,311.99,1594.2,44.0,1.7,0
302.17,312.59,1289.4,44.3,157.6,0
301.41,311.32,1488.4,39.02,13.5,0
301.74,313.42,1523.1,30.48,185.1,0
297.99,307.78,1457.7,60.26,4.9,0
300.54,309.25,1424.5,26.32,23.3,0
297.88,308.58,1458.0,16.79,101.9,0
298.36,308.19,1652.6,46.87,214.8,0
300.37,311.38,1554.5,40.76,47.6,0
300.12,309.72,1434.6,52.59,70.8,0
298.79,310.14,1431.7,30.92,164.5,0
299.2,309.09,1531.2,31.44,70.0,0
302.13,311.49,1407.3,44.42,164.9,0
301.49,312.27,1439.3,27.62,148.5,1
298.14,309.72,1547.1,59.13,125.6,0
301.02,311.2,1495.9,25.77,23.2,0
298.19,308.18,1549.1,34.26,110.3,0
302.5,311.47,1372.9,38.12,67.8,0
303.49,313.6,1258.4,68.76,198.8,1
298.19,309.16,1266.8,41.8,60.6,0
301.26,311.51,1518.8,30.46,204.4,0
300.87,310.75,1484.9,45.77,150.4,0
298.32,308.41,1295.3,47.83,114.8,1
299.94,308.12,1449.5,41.51,35.4,0
298.0,307.88,1354.6,44.1,81.5,1
302.05,311.11,1457.8,31.22,56.1,0
294.97,306.47,1378.8,44.66,114.1,0
300.14,311.44,1597.6,48.63,109.1,0
301.08,310.87,1457.4,36.73,210.6,0
301.74,311.09,1566.0,47.56,165.1,0
298.72,307.59,1649.6,42.05,219.1,0
300.11,310.07,1566.5,57.7,170.2,0
300.8,310.56,1415.8,38.25,75.2,0
297.6,306.9,1492.3,51.82,197.0,0
301.52,310.61,1467.0,28.75,75.5,0
298.76,306.34,1460.5,27.69,128.7,0
303.42,314.91,1560.6,21.53,48.7,0
301.49,313.11,1555.8,46.95,148.7,0
300.94,310.92,1498.0,65.14,75.0,0
300.03,311.33,1484.7,44.75,199.4,0
300.1,311.05,1625.1,64.27,31.7,1
300.28,310.75,1418.3,39.37,101.3,0
308.58,320.79,1409.4,50.75,201.9,1
301.91,316.01,1313.0,69.09,221.9,1
298.1,307.94,1493.3,35.17,135.5,0
298.03,306.64,1308.1,57.16,106.7,0
299.93,309.92,1622.3,46.8,194.6,0
300.66,309.25,1370.2,48.88,189.4,0
297.55,308.19,1741.7,20.81,9.6,0
300.82,309.86,1664.3,63.66,63.5,0
295.83,304.83,1332.6,42.78,81.8,1
296.79,308.09,1567.3,58.46,183.1,0
299.5,309.77,1268.6,24.01,60.8,0
295.71,304.86,1703.3,47.84,183.5,0
302.15,310.13,1502.3,56.38,57.5,0
302.08,312.83,1417.3,65.85,215.3,0
294.38,303.37,1464.9,48.67,38.2,0
300.37,310.47,1452.7,53.49,177.7,0
303.49,314.25,1455.2,36.48,203.3,1
298.04,307.82,1453.2,34.01,68.4,0
299.18,310.32,1593.6,41.22,51.2,0
301.65,311.0,1476.0,52.21,213.6,0
297.62,307.83,1502.9,39.09,17.7,0
302.8,313.11,1367.8,37.37,120.5,0
300.91,310.96,1398.4,55.99,209.6,0
296.77,306.55,1499.1,42.58,48.0,0
299.61,309.47,1468.3,44.66,100.1,0
297.83,307.87,1539.8,29.77,97.4,0
301.32,310.89,1231.0,53.94,207.2,1
298.63,308.67,1381.5,19.24,197.0,0
299.56,311.08,1643.8,42.94,40.7,0
303.22,314.79,1603.2,39.08,246.4,1
298.74,306.46,1243.0,41.32,158.9,0
299.64,309.41,1478.0,49.31,25.5,0
297.16,305.81,1456.8,51.78,193.4,0
293.85,305.23,1434.5,43.22,162.6,0
299.97,310.8,1592.4,20.33,206.9,0
303.64,312.83,1421.0,81.47,197.7,1
299.25,310.18,1568.5,42.01,94.1,0
297.81,306.95,1419.9,9.62,109.7,0
299.83,310.22,1557.2,35.58,53.0,0
300.67,311.63,1455.1,38.49,101.7,0
294.44,304.04,1446.9,27.92,24.3,0
301.97,312.32,1567.9,36.89,192.4,0
303.88,313.81,1538.3,38.58,79.2,0
298.42,310.51,1404.3,22.55,159.2,0
297.9,307.71,1460.6,39.02,16.4,0
305.34,312.49,1507.0,29.16,217.6,0
299.57,309.46,1687.5,25.34,199.4,0
300.02,308.88,1523.3,49.89,149.6,0
301.46,311.36,1355.0,53.97,79.8,0
302.4,313.16,1512.1,46.05,213.8,0
297.68,308.3,1519.2,59.15,153.2,0
299.52,309.54,1508.2,44.91,156.8,0
301.68,310.68,1507.3,23.97,149.2,0
302.49,311.5,1633.2,28.78,94.9,0
297.26,309.09,1474.1,42.97,102.3,0
301.23,312.75,1431.8,51.02,59.8,0
303.49,318.85,1425.0,72.89,168.8,1
301.61,311.81,1467.3,41.08,92.3,0
300.76,311.07,1230.2,48.79,172.9,1
301.56,311.86,1606.6,30.33,7.5,0
302.87,312.75,1236.7,75.29,246.2,1
301.1,311.85,1604.2,43.7,145.1,0
298.99,307.31,1435.3,33.18,163.4,0
299.87,311.31,1490.6,41.12,9.9,0
301.63,312.04,1539.5,44.56,25.0,0
300.69,307.24,1416.7,41.67,243.4,1
299.89,309.89,1381.1,37.59,91.0,0
297.74,309.81,1697.7,34.0,30.3,0
302.1,311.81,1547.9,55.49,76.8,0
297.37,305.22,1532.2,82.68,183.3,0
302.96,312.92,1442.7,20.17,61.7,0
299.06,310.18,1435.3,16.92,115.9,0
300.36,310.94,1401.8,30.96,29.1,0
301.41,310.08,1699.1,24.67,74.4,0
302.14,311.99,1467.8,45.04,167.5,0
301.13,310.24,1692.5,59.37,114.4,0
299.21,308.08,1343.2,43.34,193.4,0
299.44,308.02,1762.7,56.54,125.9,0
300.67,311.34,1536.7,33.82,13.3,1
301.11,311.64,1572.7,32.84,127.9,1
298.11,308.64,1390.9,38.47,10.0,0
300.83,311.13,1480.7,58.01,198.3,0
299.05,309.08,1656.8,36.14,114.0,0
297.44,307.51,1579.8,25.68,142.7,0
298.77,313.23,1472.5,51.07,215.3,1
299.92,309.72,1419.7,27.94,39.4,0
299.06,308.68,1584.3,59.05,24.1,0
304.58,319.54,1394.0,56.38,170.6,1
302.08,311.72,1326.1,41.14,11.6,0
300.61,310.53,1519.7,35.2,7.6,1
300.52,312.64,1609.4,42.78,78.9,0
300.32,310.56,1525.5,45.79,155.7,0
298.17,309.1,1346.4,28.9,52.4,0
298.98,307.1,1534.7,43.75,215.6,1
295.44,304.95,1434.5,23.09,61.2,0
300.9,311.15,1364.9,54.04,21.7,0
302.46,310.97,1171.6,59.17,203.4,1
300.28,310.09,1752.6,64.74,217.3,0
299.03,309.43,1436.7,41.2,143.5,1
301.41,311.69,1403.9,60.83,46.8,0
300.14,311.29,1863.2,38.41,53.7,0
301.95,311.48,1450.3,75.01,2.9,0
297.16,305.83,1656.2,56.52,99.5,0
302.25,311.13,1437.5,41.81,26.8,0
300.61,311.81,1560.4,39.18,193.6,0
298.22,308.18,1370.0,35.61,1.7,0
298.5,309.6,1463.7,32.47,52.9,0
299.08,310.11,1336.9,50.14,82.0,0
299.32,307.97,1474.9,46.36,103.0,0
299.49,309.42,1325.7,29.76,66.2,0
305.29,315.38,1603.1,43.67,151.6,1
301.21,309.14,1501.6,27.14,2.3,0
297.72,307.8,1649.9,53.17,143.7,1
301.71,310.97,1382.9,26.55,213.8,0
306.79,318.0,1495.2,54.86,229.5,1
306.48,313.02,937.8,81.47,222.3,1
300.73,311.8,1369.0,47.4,58.4,0
297.34,306.16,1345.6,51.19,84.7,0
300.78,311.75,1602.4,48.05,123.7,0
298.71,308.72,1629.8,52.87,60.8,0
298.91,309.95,1404.2,55.09,9.0,0
302.39,310.57,1443.8,31.03,115.4,0
307.71,317.5,1228.1,46.56,197.9,1
300.75,312.79,1074.8,51.33,238.9,1
301.94,312.33,1711.7,38.57,170.2,0
300.95,309.42,1533.2,40.54,205.8,0
303.72,316.38,1042.4,74.75,201.2,1
301.4,312.44,1463.3,59.06,0.7,0
298.41,308.17,1558.5,45.47,186.4,0
300.73,309.24,1295.5,27.76,175.8,0
300.54,311.08,1502.4,34.09,59.5,0
298.92,308.39,1568.0,35.36,144.7,0
299.94,311.8,1281.1,46.05,221.4,1
301.11,309.89,1510.2,32.01,132.4,0
300.9,310.17,1524.7,53.54,103.8,0
302.81,313.61,1335.0,24.74,145.3,0
301.75,311.74,1564.1,25.6,123.5,1
301.27,313.4,1561.5,42.66,27.3,0
300.6,309.93,1498.0,65.29,173.2,0
301.13,312.2,1459.2,34.25,162.0,0
300.72,310.1,1511.6,57.03,210.8,1
300.95,310.75,1434.0,39.39,10.4,0
299.14,309.57,1640.2,28.17,39.2,0
297.85,307.63,1506.6,61.92,5.4,0
299.8,310.01,1749.1,45.45,28.8,0
298.65,306.33,1647.8,36.09,57.3,0
300.11,310.88,1309.8,32.89,187.9,0
301.89,313.24,1374.2,57.2,5.4,0
295.72,304.08,1592.4,43.4,65.2,0
301.27,311.17,1649.7,44.4,56.9,0
300.55,310.57,1410.3,29.81,72.6,0
297.89,307.32,1452.6,40.1,151.4,0
300.61,312.36,1504.3,47.26,174.3,0
299.43,308.88,1582.9,46.82,199.3,0
300.7,311.17,1348.2,36.93,88.7,1
300.48,310.27,1598.0,52.61,132.2,0
299.92,308.79,1687.7,27.18,79.3,0
298.74,308.48,1155.0,10.42,182.4,0
299.12,307.31,1290.8,27.83,185.8,0
298.9,308.77,1541.7,7.02,209.2,0
302.93,311.41,1338.3,10.88,1.5,0
297.75,310.32,1445.0,70.14,60.9,0
294.52,304.85,1265.6,22.87,169.5,0
299.51,310.59,1457.4,46.67,205.3,0
299.63,309.3,1547.3,59.41,101.4,0
297.66,306.99,1618.8,45.37,6.7,0
299.76,309.53,1464.9,10.13,126.6,0
299.59,308.34,1470.3,39.57,161.8,0
300.75,310.91,1555.1,68.12,117.0,0
301.54,312.35,1584.9,22.52,176.2,0
297.77,310.16,1093.4,56.91,159.2,1
304.02,313.46,1346.6,59.73,66.3,0
299.2,305.89,1489.4,63.14,162.3,1
301.48,310.39,1373.2,37.86,207.0,0
302.0,311.95,1486.3,36.8,201.7,0
301.5,311.44,1400.6,32.98,85.0,0
295.87,304.22,1386.9,19.34,43.8,0
298.74,307.12,1417.7,49.3,27.1,0
298.79,308.43,1156.4,21.16,41.9,0
299.31,310.02,1554.5,48.61,169.0,0
302.72,312.81,1455.0,39.59,106.9,0
303.7,313.87,1249.6,61.09,165.5,1
300.57,311.67,1330.5,46.42,155.7,0
295.16,302.44,1487.5,35.01,195.4,0
300.13,311.92,1632.1,42.73,130.0,0
301.16,311.36,1362.2,57.84,180.6,0
300.78,311.33,1487.9,50.58,80.3,0
298.77,310.05,1085.3,47.06,203.8,1
299.52,310.63,1408.6,23.68,149.6,0
296.63,307.4,1458.3,52.72,123.7,0
300.84,311.74,1481.4,41.66,191.9,0
299.6,309.42,1216.8,33.99,5.4,0
300.84,311.53,1591.3,51.17,192.7,0
299.52,309.04,1469.7,43.37,112.3,0
300.25,311.98,1343.7,38.75,61.9,0
304.4,317.35,1245.6,46.03,188.8,1
301.23,311.2,1570.0,21.93,139.5,0
300.24,309.56,1443.8,43.52,62.5,0
300.49,311.87,1417.7,42.19,64.8,0
300.0,309.3,1554.8,52.49,9.9,0
300.31,310.15,1516.3,49.61,163.8,0
299.15,309.95,1609.2,52.94,61.9,0
302.09,310.22,1451.4,24.58,154.0,0
299.69,310.76,1504.5,54.5,9.2,0
301.89,312.36,1553.3,35.11,183.6,0
305.53,315.71,1595.5,54.44,207.6,0
296.55,307.26,1482.6,51.82,82.8,0
304.15,314.86,1459.9,37.6,64.3,0
300.9,311.45,1344.2,38.6,175.7,0
300.57,309.46,1625.8,22.99,112.9,0
302.16,311.84,1436.5,32.86,106.3,0
302.71,313.32,1389.7,28.86,178.3,0
300.24,311.48,1656.6,48.14,194.2,0
298.55,307.38,1514.5,27.28,159.3,0
297.72,309.33,1569.1,24.37,51.5,0
301.47,311.64,1667.7,55.67,159.3,0
300.84,310.26,1499.8,42.9,113.3,0
302.71,312.67,1454.0,53.36,123.8,0
306.64,317.92,1401.7,32.46,189.9,1
299.53,308.2,1523.8,33.77,155.8,0
300.47,310.65,1533.9,43.06,150.4,0
299.36,311.71,1374.9,31.99,40.7,0
301.46,312.7,1640.6,56.96,186.8,0
300.85,312.0,1667.6,46.02,5.8,0
296.54,305.74,1574.7,51.69,5.1,0
299.82,309.64,1401.8,47.95,35.5,0
301.19,310.72,1517.3,42.61,155.2,0
298.62,307.77,1153.5,48.0,163.5,1
299.1,307.23,1555.6,34.23,153.9,0
299.66,311.43,1456.7,33.45,6.1,0
298.0,309.48,1601.8,45.01,0.7,0
299.85,310.1,1665.5,36.9,186.1,0
303.59,314.0,1558.5,58.62,131.2,0
301.45,310.89,1524.7,33.29,156.0,0
294.88,304.49,1419.0,47.72,94.6,0
300.61,311.13,1596.7,41.5,166.0,0
298.86,305.66,1598.2,50.43,171.4,0
298.88,308.96,1421.3,34.36,213.3,0
297.03,308.41,1559.9,44.1,183.5,0
302.05,311.61,1287.5,39.05,118.8,0
299.62,309.26,1413.6,40.38,132.9,0
301.64,313.23,1481.2,57.29,218.7,0
300.5,309.39,1513.7,17.66,110.4,0
299.88,309.51,1566.6,20.97,35.5,0
300.06,312.51,1298.0,70.73,201.0,1
303.9,313.1,1550.2,35.47,86.4,0
298.63,309.69,1633.8,56.46,118.8,0
300.32,309.6,1330.3,31.53,162.1,0
298.27,309.3,1674.2,55.06,188.1,0
299.06,309.91,1357.6,50.2,100.8,0
301.13,311.53,1444.5,35.19,171.6,0
296.83,304.96,1535.9,59.35,220.0,0
301.45,311.83,1251.9,32.2,100.4,0
301.18,311.92,1806.2,30.09,39.8,0
300.87,309.34,1349.4,42.42,163.7,1
296.8,308.08,1530.7,35.26,144.6,0
296.55,305.0,1484.6,35.68,166.7,0
300.72,309.99,1408.5,31.19,108.7,0
306.58,317.54,1467.9,62.2,174.8,1
302.41,311.4,1684.3,35.24,200.3,0
303.12,311.83,1666.9,42.31,27.6,0
304.66,314.44,1620.0,44.82,41.7,0
299.06,308.89,1321.9,19.15,27.2,0
297.01,306.56,1470.4,32.31,68.8,0
299.88,308.86,1551.4,23.71,48.4,0
301.7,312.25,1483.6,39.84,118.7,0
301.27,309.62,1467.5,41.15,97.4,0
299.38,309.32,1423.7,42.75,83.3,1
300.7,311.45,1364.6,41.21,72.6,0
301.22,312.86,1204.8,58.8,42.4,1
297.58,309.13,1607.3,40.52,64.8,0
304.45,317.0,1068.2,41.12,218.0,1
300.37,309.08,1486.5,24.19,173.5,0
300.18,311.14,1532.9,30.36,173.2,0
306.36,318.32,1088.9,75.38,165.2,1
297.06,307.25,1457.9,53.11,85.8,0
301.01,309.69,1373.4,51.36,30.0,0
300.88,312.42,1520.1,30.02,120.1,0
301.56,310.98,1426.2,45.43,152.3,0
298.48,308.9,1469.8,40.31,91.0,0
300.16,307.95,1438.0,47.43,98.7,0
297.11,308.19,1521.0,51.17,153.5,0
297.03,307.59,1563.5,54.03,31.4,0
300.9,309.93,1777.4,40.39,90.6,0
299.52,309.25,1595.8,54.85,198.9,0
298.21,307.65,1562.5,23.83,189.8,0
300.59,310.98,1520.2,49.13,174.6,0
296.89,307.68,1521.3,45.02,95.0,0
300.21,310.85,1562.9,43.32,16.1,0
305.6,317.95,1617.7,30.83,166.7,0
301.13,311.43,1724.5,26.76,190.4,0
302.46,311.23,1578.0,27.93,42.9,0
302.05,312.16,1478.5,19.89,194.8,0
298.25,308.78,1494.0,47.87,87.2,0
299.97,309.43,1489.2,26.84,22.5,0
298.27,308.45,1605.4,49.49,44.1,0
296.5,307.14,1563.6,44.77,70.5,1
301.05,309.84,1495.5,50.5,91.9,0
300.29,311.37,1515.0,47.16,50.2,0
302.24,310.98,1672.9,33.06,51.8,0
301.57,314.19,1727.8,48.57,66.9,0
300.18,310.7,1484.0,47.78,198.9,0
297.01,308.23,1381.4,60.26,79.1,0
299.5,309.51,1419.0,38.97,115.0,0
295.36,307.8,1323.1,64.67,100.5,0
298.93,308.56,1560.5,56.55,18.4,0
306.36,318.07,1527.1,53.13,36.0,0
300.83,309.18,1502.1,27.27,108.7,0
300.75,310.04,1657.8,42.08,150.1,0
299.78,310.49,1504.5,26.27,19.1,0
297.3,305.97,1416.0,54.29,53.7,0
300.04,311.19,1448.9,40.02,165.3,0
299.72,310.26,1430.2,60.36,191.5,0
301.88,312.73,1528.6,43.26,154.8,0
302.12,312.7,1508.0,42.26,88.8,0
303.87,313.39,1594.6,47.6,46.2,0
297.4,305.99,1482.2,37.55,98.3,0
296.24,307.66,1518.7,51.59,197.4,0
298.35,307.89,1731.4,40.42,179.1,0
298.13,307.44,1406.7,50.0,123.1,0
302.26,312.68,1520.2,53.33,148.1,0
298.33,308.22,1411.5,52.2,157.3,0
296.48,305.89,1484.5,40.76,91.4,0
299.13,311.45,1526.4,59.91,16.3,0
297.63,308.21,1499.9,26.87,77.8,1
296.31,305.95,1565.1,61.61,31.9,0
299.11,307.85,1632.0,46.41,41.8,0
299.63,309.75,1525.3,57.68,140.3,0
299.88,311.25,1724.5,34.09,96.2,0
299.77,309.7,1529.6,24.13,138.6,0
303.36,312.17,1616.9,36.32,129.8,0
302.72,313.23,1461.0,49.55,122.4,0
300.62,315.23,1084.2,56.53,177.8,1
295.23,306.15,1376.3,51.86,155.3,0
299.77,309.88,1664.6,24.38,198.5,0
299.79,307.25,1448.8,41.98,196.4,1
298.65,309.57,1347.3,33.29,79.9,1
298.92,309.28,1434.6,26.33,100.6,0
298.95,309.1,1527.3,30.99,105.7,0
302.12,312.57,1482.7,55.27,208.2,1
299.3,309.36,1551.2,46.11,87.1,0
301.54,313.05,1448.6,38.68,12.9,0
300.71,311.48,1766.6,25.18,116.8,0
298.44,308.0,1660.8,37.62,27.6,0
302.78,313.06,1725.9,39.59,19.5,0
301.23,310.5,1286.1,48.89,151.0,1
300.66,313.31,1438.0,40.65,143.0,0
300.94,310.44,1523.2,23.13,132.7,0
300.57,311.1,1651.6,49.67,92.9,0
297.86,307.46,1511.2,37.89,118.1,0
300.02,309.86,1567.6,30.16,50.4,0
301.35,310.95,1570.5,49.02,207.1,0
299.27,311.09,1388.1,47.49,7.0,0
296.71,304.97,1375.3,45.77,22.5,0
300.63,311.75,1418.7,43.2,148.1,0
299.3,308.74,1574.8,22.64,126.8,0
297.16,307.51,1473.7,43.85,8.8,0
302.61,312.26,1440.3,45.03,213.2,0
299.14,307.82,1384.1,34.78,105.2,0
298.21,308.97,1355.0,34.19,65.7,0
300.71,308.73,1470.7,48.53,0.1,0
296.85,306.31,1529.7,35.19,83.1,0
296.21,305.94,1504.8,57.59,6.3,0
301.22,310.9,1431.9,27.63,110.4,0
298.75,310.97,1471.3,69.59,214.9,0
297.43,306.13,1655.1,19.55,52.4,0
299.29,308.39,1623.5,44.27,154.8,0
297.68,309.48,1419.6,29.77,168.0,0
300.14,310.67,1610.5,23.54,159.0,0
299.54,309.51,1489.2,33.88,150.8,0
302.49,311.79,1450.7,61.03,244.2,1
299.48,307.05,1304.9,32.55,208.7,0
302.73,313.51,1843.5,32.97,151.5,0
299.76,310.42,1588.3,64.06,45.7,0
299.34,308.5,1493.2,49.28,200.2,0
300.96,311.28,1356.0,43.87,200.7,0
302.25,314.37,1442.4,31.58,161.1,0
299.92,310.75,1414.2,32.39,112.5,0
299.75,310.53,1555.5,40.03,47.9,0
302.15,311.88,1415.8,46.41,105.2,0
300.39,311.61,1405.4,28.29,1.9,0
300.71,311.22,1502.8,53.93,156.7,0
300.89,309.97,1656.2,57.21,141.6,0
299.11,309.06,1568.4,22.43,25.6,0
298.66,308.18,1666.7,29.95,196.9,0
298.72,308.64,1527.6,38.06,177.8,0
301.16,310.12,1398.3,36.98,69.3,0
301.73,311.87,1335.3,15.73,161.1,0
296.36,305.35,1416.7,36.29,104.0,0
298.8,308.45,1495.4,59.23,157.3,0
294.51,304.05,1649.6,30.71,117.5,0
301.17,310.97,1564.7,55.13,101.7,0
300.23,310.25,1573.0,47.41,210.5,0
301.06,311.85,1526.3,19.1,151.4,0
299.45,311.11,1529.4,50.88,174.2,1
299.24,308.72,1552.9,51.32,178.5,0
298.34,307.19,1596.3,61.19,163.6,0
301.08,309.03,1470.4,46.02,194.0,0
301.39,310.13,1580.7,49.7,122.0,0
298.43,308.24,1411.3,33.38,100.6,0
305.15,315.79,1356.8,24.07,57.6,0
298.87,309.33,1488.3,26.88,25.4,0
299.14,308.93,1585.6,38.87,142.1,0
298.13,308.54,1633.0,41.41,66.5,0
299.69,310.36,1487.1,51.1,186.8,0
300.62,308.93,1607.8,21.25,110.7,0
299.62,308.27,1358.4,41.65,77.2,0
301.28,310.46,1307.5,34.57,79.6,0
301.51,312.61,1326.4,33.14,161.9,1
300.02,310.18,1436.3,39.91,3.3,0
298.56,308.87,1464.5,31.8,156.5,0
301.38,310.79,1556.6,41.24,54.2,0
300.72,311.15,1508.8,48.68,58.5,0
301.59,311.43,1392.7,42.17,29.3,0
300.54,311.4,1325.1,23.49,165.6,0
298.54,307.84,1707.5,48.58,199.3,0
296.77,307.0,1400.3,42.28,183.2,0
299.48,309.0,1273.5,72.75,242.6,1
300.4,309.82,1304.3,30.07,53.2,0
294.5,306.14,1688.8,37.37,134.5,0
300.96,310.49,1283.9,20.72,111.2,0
297.32,307.03,1505.6,56.72,210.0,0
300.84,309.68,1375.5,37.63,16.5,0
304.94,314.18,1563.0,38.26,180.3,0
296.93,306.83,1687.3,54.94,156.3,0
302.44,312.5,1218.1,59.66,160.5,1
302.5,313.06,1497.6,38.21,99.9,0
300.06,310.56,1639.4,48.66,170.2,0
299.94,311.21,1604.8,51.39,182.5,0
299.58,308.92,1493.2,36.48,74.6,1
297.98,307.64,1214.1,26.61,180.0,0
303.12,312.71,1538.7,44.29,137.9,0
299.11,308.67,1807.0,45.93,194.1,0
301.43,310.59,1389.5,49.72,31.6,0
299.55,308.79,1270.7,26.08,113.8,0
301.14,311.39,1537.0,50.05,118.8,0
297.32,307.28,1476.1,35.12,196.8,0
301.94,312.78,1414.9,35.74,119.8,0
302.19,311.74,1430.4,24.23,204.8,0
301.68,311.34,1575.6,40.83,46.4,0
297.8,308.53,1370.0,44.75,130.1,0
304.24,313.73,1319.3,37.49,214.4,0
300.84,310.7,1487.7,54.37,117.5,0
300.35,310.02,1485.2,44.25,144.0,0
299.53,311.72,1385.5,43.7,11.9,0
297.91,308.2,1610.1,45.41,151.2,0
301.17,310.43,1309.3,40.07,91.3,0
300.78,311.45,1637.8,50.23,33.0,0
302.24,312.03,1580.4,43.23,117.6,0
298.88,309.52,1644.4,53.73,170.7,0
297.85,309.74,1388.6,56.48,52.9,1
298.68,309.0,1526.5,53.51,5.9,0
296.29,304.08,1461.4,49.56,105.2,0
300.43,311.65,1497.1,43.39,164.8,0
299.18,309.18,1452.7,55.56,205.5,0
301.48,312.76,1589.4,48.23,184.3,0
298.67,308.67,1250.2,30.33,217.0,1
299.87,310.08,1347.5,37.87,5.1,0
301.82,311.71,1572.8,35.23,171.5,0
298.38,307.05,1473.7,50.0,67.2,0
300.3,310.75,1774.3,25.14,116.0,0
299.49,308.73,1487.3,36.26,158.6,0
298.41,308.44,1643.8,41.58,216.4,0
298.47,308.92,1309.4,49.04,202.9,0
299.98,310.57,1379.3,56.17,110.5,0
300.01,311.29,1547.7,38.35,140.8,0
300.31,311.06,1563.5,13.9,127.9,0
299.23,310.58,1670.0,39.7,146.4,0
298.94,309.85,1500.8,47.66,34.1,0
299.81,310.72,1330.4,36.75,86.9,0
300.55,311.27,1438.3,37.18,193.3,0
298.69,308.93,1673.2,36.97,147.4,0
305.62,315.47,1458.7,46.23,129.6,0
298.43,308.66,1486.9,33.67,145.6,0
298.81,308.59,1329.4,43.27,149.0,0
301.03,310.99,1590.0,44.2,74.3,0
303.46,312.91,1806.3,32.53,68.0,0
302.49,310.98,1623.9,47.43,207.7,0
297.0,306.99,1446.8,50.67,84.2,0
297.37,307.15,1508.5,50.54,38.3,0
297.66,307.81,1304.5,52.4,208.9,0
297.09,307.42,1606.3,40.76,208.5,0
302.46,311.28,1515.3,44.4,64.4,1
300.77,309.29,1549.6,33.62,16.0,0
