v1,v2,v3,v4,v5,v6,amount,hour,is_fraud
-4.087051,-1.935206,2.497165,-2.533625,-0.586746,1.274836,324.351921,8,1
-1.016341,1.865368,-0.121598,-1.018294,-1.019024,1.689976,178.437979,22,0
0.359122,-2.087179,-1.121591,0.466677,-1.312439,0.42695,20.851467,11,0
0.229144,-1.649861,-1.823871,-0.002341,1.97049,-0.698644,134.247411,18,0
-1.143773,1.009536,0.552776,-1.058542,0.559702,1.326867,139.734106,1,0
-0.677493,0.915079,-0.325127,-0.01627,-0.138747,0.231219,14.488582,11,0
1.622974,-2.509625,-0.554793,-0.054615,0.23049,-0.72647,57.864337,20,0
-1.000177,1.110385,1.261444,0.483549,-1.227851,0.202541,197.311457,21,0
-0.494508,0.67715,-0.635795,-0.325334,0.355107,0.073221,34.691013,0,0
-0.292718,1.162313,-0.103908,-0.676994,-2.327737,-0.38718,200.245625,17,0
-2.436081,0.300681,-0.13648,-0.02409,-0.348261,-1.021338,78.586341,0,0
2.063108,0.495852,0.964501,-0.701647,2.182098,1.998558,1647.373501,14,0
0.937962,0.368973,0.996793,-0.261539,0.175206,0.58404,20.924713,23,0
-0.44413,-1.511267,0.734027,0.185614,-0.531142,-0.571346,128.470795,20,0
0.581199,-0.01039,-0.965904,0.818191,0.660678,1.428431,345.505576,16,0
2.077761,0.687632,0.812628,0.8394,0.699694,0.614396,148.360004,2,0
0.288915,-2.360667,-0.236906,0.822848,-1.174748,-2.888311,55.849831,20,0
-3.711703,-1.6466,0.910544,0.066471,0.892606,-0.363234,372.058455,22,1
0.093324,-0.009984,1.551564,-1.492056,0.949374,0.11872,21.523075,5,0
0.490232,-0.46223,-0.383528,0.894928,0.22738,-1.64566,62.017663,12,0
-1.447979,-0.423137,-0.215756,2.038774,-0.526206,0.845984,97.500254,0,0
1.445928,-1.170409,1.861399,-0.764375,-0.380836,-0.19041,153.755764,11,0
-0.757978,0.355427,-1.208475,-0.895481,0.124165,0.031407,709.757809,22,0
-0.518547,-0.943993,0.316759,0.491715,-0.201004,-0.39313,146.549713,1,0
-0.383809,-0.059561,-0.453758,-1.336062,0.077641,-0.181223,70.349448,12,0
0.273079,-0.465068,1.867345,1.569464,-0.684327,1.60941,78.035651,20,0
2.828769,1.127322,-0.531061,-0.261024,-1.981031,0.473401,81.901479,15,0
-1.272141,-2.168455,-1.445028,-0.933665,1.377303,0.487089,42.973769,16,0
1.482383,1.913847,1.520973,-0.238659,0.528768,0.628058,73.940137,0,0
0.149993,0.784717,-1.171445,-1.141215,-0.234286,-0.318206,153.828356,14,0
0.826624,1.103931,-0.259381,1.707083,-1.365029,0.931213,34.219911,4,0
-1.067836,0.286532,0.804859,-1.85475,-0.926457,-0.815395,228.644693,6,0
0.304195,-2.360442,-0.303972,0.964818,0.962126,0.836026,223.586209,20,0
-1.350148,-0.838689,1.049082,-0.710044,0.435149,-0.629131,993.422172,1,0
-0.970424,-0.135074,0.679072,0.188088,0.150953,1.60296,28.356136,19,0
1.092211,1.203766,-0.060131,-1.667374,0.085562,1.558478,231.236067,6,0
-0.5233,-0.899933,-0.188473,0.410971,-1.640735,0.704576,25.842465,11,1
-0.959826,1.209301,0.398517,0.683385,0.871075,-0.227675,51.156743,5,0
-0.746495,-1.069367,1.85606,-0.980763,0.426638,0.105522,182.628907,8,0
-0.766434,0.179352,-0.073424,0.69501,0.423189,2.094423,17.452159,13,1
-2.212738,0.306992,0.728791,-1.410983,0.252267,-0.715077,111.145544,13,0
2.130126,-1.340954,-0.81817,-0.464004,0.599089,1.143076,121.369953,19,0
-2.168394,1.319092,0.03313,1.389951,-1.449397,-0.470309,48.638058,22,0
0.326283,-1.97956,-0.135062,0.880647,-0.526231,0.186705,10.801076,23,0
2.831884,-1.545658,-0.815772,0.069814,-0.515694,-0.031315,226.503194,4,0
1.430878,0.55318,0.455958,-1.360784,-0.623676,1.431463,93.25226,13,0
0.868224,1.601767,0.223948,0.247186,-0.709521,0.380895,119.292138,3,0
-0.491515,1.323573,-0.947677,-0.447419,1.249052,0.042768,50.349902,8,0
2.125929,1.501739,-0.685828,-0.469567,-1.277004,0.704994,96.782202,6,0
0.490493,0.447727,0.688811,1.209568,1.942952,-0.405022,300.116745,4,1
-0.451169,0.382409,-0.640362,1.235,-1.316755,-0.11258,179.543371,17,0
-0.639018,0.648554,0.206997,0.024517,0.676276,0.880088,36.012742,10,0
-1.097306,0.464498,0.04844,-0.272284,0.089224,1.568946,132.666322,10,0
0.091561,-1.233239,0.620716,-0.785396,-1.135962,0.194343,109.341003,12,0
-0.672784,1.054261,-0.277353,0.03421,0.696207,1.082421,30.462225,17,0
0.934323,0.847967,-0.150963,-0.250503,-0.722008,0.006276,212.899058,2,0
-1.968108,-0.067939,-0.935146,-1.386195,-0.825692,-0.609776,249.190914,20,1
2.749172,0.326772,-0.461293,0.511823,0.468818,0.613511,88.922452,22,0
-0.804227,0.384846,-0.354069,0.859396,-1.332198,-0.823696,1109.652265,1,0
-1.535403,-0.886892,-0.01111,0.000249,-1.765859,0.522832,20.955434,11,0
0.293131,1.068544,-0.477938,0.966581,-0.197179,0.987059,26.33464,14,0
0.426628,0.994998,-0.464737,2.742978,0.749675,-0.456144,970.139619,21,0
0.858381,2.428182,0.791993,0.804619,-0.909156,-0.471229,763.163515,11,0
0.645175,0.330764,-0.568813,-0.526193,0.293321,-0.976888,209.002111,1,0
1.102928,-1.112009,-2.02074,-0.755101,-1.221259,1.825738,24.864482,10,0
-0.444358,-0.943562,2.279236,-0.195455,-0.490907,-0.560284,79.40705,15,1
0.913344,0.537852,-0.265682,-0.008193,-0.662983,0.652815,35.5936,13,1
-4.442624,-2.091841,3.132818,-1.0361,-0.80154,0.291338,420.845204,14,1
-0.021236,-1.527472,-0.647179,0.47027,-1.029836,0.409257,28.101433,16,0
-1.198529,1.446052,-0.763474,0.640902,-0.944671,1.008383,25.315432,1,0
-0.256985,-0.171323,-1.079953,0.63231,0.281334,0.435169,10.033461,21,0
0.3433,-1.838983,-2.057085,0.327259,1.047019,-0.238234,34.295702,11,0
0.706833,0.734605,1.525151,-0.674034,0.926549,0.457125,15.457333,2,0
-0.896528,-0.873728,-0.275519,-1.262409,-0.290711,0.221481,5.167966,6,0
0.647498,0.133543,0.25263,2.065742,-0.053225,-0.854494,122.253707,21,0
0.446561,1.975568,-0.624379,1.281435,-0.734024,1.108951,515.973131,12,0
2.211083,0.477221,0.441451,0.876233,0.101209,1.393611,614.037952,9,0
0.732976,0.107814,-0.044472,0.463379,-0.421086,-0.509545,132.324232,17,0
0.04938,0.130053,0.214891,1.03419,1.271685,0.283099,282.157206,9,0
-0.223208,-0.422521,0.838113,-0.395944,-1.623872,0.904005,60.717296,9,0
-2.673857,-0.1223,0.27052,0.955467,-0.599278,2.669386,77.269246,8,0
-1.32113,1.809042,-0.43052,1.60541,0.133503,1.694199,20.285237,8,0
-0.306562,0.663873,0.000658,-0.632895,-0.558087,0.985254,20.762549,7,0
1.421237,-1.55803,-1.320522,-3.195287,-0.070141,-0.821546,635.698464,12,0
-0.498269,0.025887,0.107397,1.029901,-0.970586,-0.148456,118.040974,17,0
2.435662,-0.840021,1.169813,-0.532275,-1.079856,0.021561,25.61939,1,0
1.084073,-0.266563,1.394886,0.810216,-0.335865,-0.405443,12.11845,6,0
-1.388312,-0.402333,-0.092069,2.09983,0.628209,0.829936,113.785562,3,0
-0.37434,1.34167,0.516811,0.470853,-0.181389,-0.410469,195.221581,23,0
-2.390586,-1.550374,1.789379,-0.341714,-0.499433,-0.916059,340.234341,18,1
0.70177,0.338151,-0.20241,1.425687,1.391401,0.155659,285.111739,11,0
-1.267417,-1.410628,-1.498972,0.649248,-0.337908,-1.87112,20.077933,13,0
-0.195716,-0.687453,1.660379,-0.578822,0.681506,1.088963,166.245594,21,0
-0.581556,1.367777,1.401115,1.560133,-0.674991,-0.579316,132.620422,18,0
0.224123,0.807534,0.202558,-0.586517,-0.494211,0.016922,39.23933,3,0
1.346903,-1.824113,-0.423708,1.545054,-1.96735,-0.053694,110.470674,22,0
-1.319327,0.562974,0.848075,0.934559,0.516567,-0.052182,255.625485,3,0
-0.271576,0.886693,-0.329746,-1.026009,0.275373,2.11988,10.698123,14,0
1.554118,-0.401822,0.100858,-0.015404,-1.125717,-0.670731,649.935285,21,0
-2.328296,-1.31742,-1.331217,0.348613,-0.144947,0.017326,52.136183,10,0
-1.586665,-0.507262,-0.758209,1.319637,0.075505,0.662868,13.782813,11,0
0.048421,-0.76482,1.474019,-0.089743,1.234203,-0.176911,35.064442,17,0
0.616282,0.895563,0.891437,0.113507,-0.094518,0.272114,41.571348,20,0
0.2213,-1.135259,-0.218209,0.072691,-0.637249,-0.464801,348.044997,20,0
0.300461,0.174035,0.685897,-0.686247,-0.567948,-0.538242,62.605698,6,0
-1.153354,-0.553137,0.231326,-0.385311,-0.518801,0.272651,47.099107,22,0
-1.138568,1.84859,-0.070602,0.722571,2.385046,-0.330148,213.891836,9,0
0.017985,-2.551316,1.107921,1.010891,-0.23792,0.352597,192.961591,7,0
1.251713,-1.24379,0.524999,1.446272,-0.948179,-0.868954,82.648743,15,0
0.192677,-0.966363,-0.715234,0.782878,1.79471,-0.027995,86.851755,11,0
1.126271,1.418937,-0.690967,0.985436,2.042426,-0.12131,35.129079,20,0
0.186665,2.196365,0.249011,-0.321738,-0.349903,-0.148157,35.45381,13,0
0.624983,0.290374,-0.092227,-0.605238,0.742596,0.291795,363.651131,10,0
0.437397,-1.506816,1.522113,-0.05658,-0.290206,0.555167,146.102099,20,0
1.090253,1.416431,-0.320038,0.844475,1.426974,-1.087359,289.569754,11,0
1.315411,-0.234438,-0.171988,-0.154432,-0.784435,0.373814,38.287143,9,0
0.185352,2.806937,1.395019,-0.942529,0.167678,-0.570604,40.548387,1,0
-2.900361,-0.745678,-0.322312,2.375118,-1.800743,-1.243581,400.990146,14,0
-3.999964,-3.245889,1.426603,0.103063,-0.193725,-0.832863,298.006266,3,1
-0.012685,2.75268,-0.014435,0.445629,0.125013,0.094428,295.974472,13,0
-1.852498,0.446591,1.076174,-1.786665,-0.549077,-1.366891,136.125094,5,0
-3.299761,-1.953968,2.482292,-0.698241,-0.461147,-0.496091,170.454655,17,1
0.562952,0.76235,0.210686,0.863648,0.860898,0.194438,56.019902,23,0
-0.605135,-0.499556,-1.985465,1.484781,0.941446,0.673359,11.647371,13,0
-0.714519,-0.249553,1.26493,0.96628,-0.342501,-3.045463,85.910663,18,0
-0.400723,-3.07358,-0.564906,0.400995,0.165376,-0.539356,558.939112,21,0
0.557114,2.03577,-0.275305,-2.10853,0.51357,-1.078334,50.275836,21,0
-1.368589,0.514493,0.190246,1.868089,0.381296,-0.780805,20.006029,18,0
-0.316485,-1.183508,-0.821226,1.381236,0.294363,0.597338,185.099625,10,0
1.136555,-0.524462,0.787669,0.794058,0.47191,-2.292301,68.681664,1,0
0.616775,1.568571,1.326129,-1.84709,-0.313426,-1.201519,147.714172,2,0
0.172624,-0.256297,-0.009357,0.861004,0.318702,0.51124,138.456376,10,0
-2.326399,-0.445705,-1.084365,0.269206,-1.798715,-0.44716,88.216669,22,0
-0.692416,-0.170612,-1.481485,-0.455103,1.276112,0.522655,218.769154,4,1
0.785366,-0.930249,-0.149837,-1.533699,1.773758,-0.25735,265.071499,1,0
0.377475,-0.007106,1.756188,-1.162466,-0.563581,-0.904873,23.747641,6,0
1.245825,-0.739803,2.249313,0.415979,-1.010011,-0.366705,232.516703,16,0
-1.269395,-1.998911,0.224533,-0.13818,-1.352847,-1.710552,114.099119,20,0
-0.237031,0.738978,0.824184,-2.226954,0.304422,2.081051,41.24358,5,0
-0.04621,0.509742,1.285997,-0.21083,-0.141779,0.170046,39.760921,1,0
-2.050578,-0.072553,0.689587,-0.715081,-0.708355,-0.019842,12.898536,21,0
1.008432,0.640984,-0.633602,0.176288,-1.337765,-0.129828,127.319541,5,0
0.118996,-1.313031,0.377966,-0.038755,1.84225,0.788449,169.914622,21,0
-1.192584,1.361953,-0.001745,-0.855912,-0.22964,1.231928,28.624123,14,0
-0.605599,0.365435,-0.785131,1.986222,-0.265363,0.113585,78.366877,1,0
1.07603,2.611163,0.496167,-0.879,0.514336,1.284807,89.847483,8,0
-0.437367,-0.956392,-0.542392,1.07484,-0.132796,-0.694514,23.691261,8,1
-1.704668,-2.320134,-0.597225,-0.050317,0.521409,0.14948,307.012564,21,0
0.302001,-0.6607,-0.242552,0.363785,1.272533,-0.84877,97.668975,22,0
-2.440553,-0.215598,-0.750572,0.534178,-0.267636,-0.080831,14.304328,11,0
-0.84198,-0.264103,-1.159989,-1.298159,-0.874428,-0.970523,82.965403,12,0
-1.160497,0.891637,-1.091845,-0.944315,0.601589,-0.439144,81.439585,5,0
-1.5801,-1.360008,0.924643,0.357826,0.771761,0.453096,14.486583,3,0
-0.541576,-1.277431,1.29416,0.944412,-0.901186,1.224111,10.285794,1,0
-0.662522,0.129004,0.007334,1.897277,-0.253242,-1.422772,142.831838,3,0
-0.28939,1.784257,0.151208,1.323928,-1.873653,0.459219,104.426974,14,0
1.32542,0.358773,-1.058942,-0.056969,-0.180167,0.49531,57.408378,18,0
1.511579,0.777095,-0.238595,1.557986,-0.141887,0.514404,133.36913,5,0
1.018654,-0.213448,-1.303942,-0.575623,0.655645,0.889196,62.126533,9,0
-4.255346,-1.088605,0.841175,-2.043186,-1.405113,0.166918,80.671981,8,1
-0.270277,0.722639,-0.148375,-0.441472,1.897101,-2.330476,47.381241,14,0
-0.572816,-1.926555,-1.953156,-0.909333,-1.575753,0.271567,27.356677,17,0
-1.323007,0.113195,-0.641908,-0.24003,-0.04472,1.643778,63.570483,7,0
2.144141,-0.049312,0.554065,-1.444479,0.245524,-0.059906,67.746966,17,0
-0.105612,0.409862,-0.490777,-0.344475,1.190792,-1.214429,34.333168,10,0
1.205981,-0.323436,0.36199,0.961309,0.712165,1.233472,198.453902,6,0
-0.235218,-2.648902,0.232718,-1.542182,-1.027727,-2.018691,119.407026,17,0
1.260433,0.817305,-0.351349,-1.057355,1.712091,-0.668637,65.790979,23,0
-0.074307,-0.957832,-0.058125,1.045547,0.040268,0.068424,38.975426,7,0
1.832196,1.829295,-1.039866,-0.596606,0.515532,1.168789,324.457475,14,0
1.470142,0.882045,1.32172,-0.899539,1.228175,0.169592,41.284022,15,0
-0.349294,1.866072,1.490693,0.116784,-0.227987,-0.184673,80.120283,22,0
0.075666,-1.533956,1.558106,-0.375414,-0.362562,1.292296,36.265466,19,0
0.391426,0.433032,1.677054,-0.72649,-0.421548,-0.776959,173.30527,15,0
-2.497532,-1.873417,-0.10172,-0.412228,0.885652,0.060461,24.453138,9,0
0.262335,2.146207,-0.661184,0.638057,-1.094486,0.247241,74.191663,16,1
-0.782719,0.943612,1.668477,1.690988,1.158259,0.082418,529.625608,13,0
-0.202109,-0.02335,-0.409636,0.304626,-1.117308,0.164232,36.443638,3,0
-1.122829,-1.314056,0.620571,0.720073,0.140952,0.129791,91.77641,0,0
-0.462175,1.243256,-0.951001,0.773024,0.695004,-1.011738,40.142466,9,0
1.394998,-0.426813,-1.585739,0.403219,-0.009809,-0.258443,38.207915,16,0
0.756294,0.934885,-0.186402,-1.290836,-0.12735,-0.643612,718.894418,13,0
-0.300003,0.179607,-0.413176,0.81655,-0.037296,0.989696,44.682574,1,0
1.518453,-1.902085,0.036508,-0.765648,0.23943,0.329451,370.460007,18,0
-1.143767,0.648005,-0.937202,0.692722,-0.054456,0.014958,36.296022,13,0
-1.559043,-1.197623,0.066441,1.47956,-0.299953,-0.690501,119.604605,11,0
-0.27622,-2.29293,0.381366,0.716054,-0.542066,1.867896,407.865645,10,0
-1.342508,1.913486,-0.610706,0.862436,-0.295382,0.115678,22.603116,21,1
1.575615,1.435215,-1.283579,-0.399734,0.107598,-0.25136,48.404023,5,0
-2.035238,-1.564168,-0.310359,0.464438,0.096242,-0.387375,94.203374,11,1
-0.963482,-1.281028,0.302364,1.929017,-0.761511,-0.493613,121.575511,21,0
0.09096,0.533494,1.896982,-0.870496,-0.925452,0.247366,33.789417,14,0
-0.121024,2.522023,-1.2139,-1.545564,-0.740058,0.55335,84.008357,16,0
0.919616,-0.599947,-0.092114,0.438229,-0.586828,-0.539175,25.342467,20,0
1.142514,-0.025095,0.35128,-0.229442,-1.499724,-0.04843,129.134881,23,0
0.632841,1.547514,-1.614699,-1.563978,-0.627765,-0.026644,16.577334,14,0
-0.128812,1.210552,-0.807652,-1.571914,0.988968,1.344994,27.689511,8,0
-0.644598,-0.682548,-0.220293,-0.783803,0.24024,-0.044312,428.971301,6,0
-0.356498,-0.102554,0.357499,0.445289,0.9464,-0.445922,52.969061,16,0
-0.415981,-0.606864,-0.742921,0.741367,0.574892,-1.41061,38.981665,0,0
1.74464,0.21683,-0.144626,0.886191,-0.971258,1.419388,141.915343,0,0
0.672356,-0.160613,0.577022,0.46753,-0.206773,0.988132,387.059683,10,0
1.678551,-0.439868,0.810175,1.783758,-0.337506,-0.667392,1259.685574,8,0
1.051911,0.224697,1.495501,-0.034051,0.163957,0.932067,77.694031,0,0
0.507358,0.902357,-1.566749,-1.818311,1.508988,-2.634714,20.687504,13,1
-0.500573,1.394229,-1.704269,-0.446352,2.017871,0.299308,5.865668,16,0
-0.062944,-0.701837,1.330236,0.99196,-0.741961,0.92491,49.365817,9,0
0.030574,-0.943342,0.904065,-0.693413,1.485156,-0.315834,78.512909,19,0
0.012615,2.793804,0.911126,-1.081722,0.370222,-0.791737,42.665847,11,0
-1.62017,1.858208,-0.772082,-0.661008,-0.575216,-0.648147,119.284894,14,0
1.105807,-0.963195,0.74243,1.387838,0.81922,0.436455,82.633959,6,0
1.276109,-0.41001,-1.108749,-1.443816,0.271754,-0.737284,27.122003,0,0
0.70372,-0.830823,1.089665,0.101651,2.326192,0.318831,217.608964,3,0
-1.241309,-0.314172,-1.42266,1.334224,0.084851,-0.728454,18.117879,19,0
-0.470064,-0.899645,-0.061998,-0.761811,-0.580239,-0.610678,288.693857,8,0
1.585946,-0.341662,-0.134082,1.169814,-0.777167,0.632418,56.235726,16,0
0.037849,-0.147873,-0.143395,-0.66031,0.62577,0.737089,43.34001,10,0
-1.327033,2.671156,0.405624,0.595857,0.011261,0.506282,50.748256,9,0
-0.315438,-0.681823,-0.552006,1.525119,0.316476,0.0146,157.498068,20,1
-0.200786,0.439973,1.170509,0.525723,-2.166222,-1.15161,59.023579,13,0
-0.530131,0.801278,-0.16621,2.421047,-0.140702,-0.279234,133.920747,16,0
-0.166949,-0.302651,0.381534,1.739974,-1.205214,1.142355,297.305957,2,0
-1.219467,1.646636,0.770317,1.798311,2.166847,-1.28694,15.404531,20,0
-1.088686,-0.067751,0.190025,-0.120529,1.851959,-0.453202,110.348976,21,0
0.60371,0.35921,2.112864,0.252723,-2.223483,0.432059,176.593307,22,0
2.13546,0.158278,-0.763598,-1.226815,-0.515694,-0.315431,391.99171,20,0
-0.250671,0.058764,0.905815,0.681032,0.420547,1.0159,425.05219,11,0
3.267316,-0.424236,-1.29744,2.027808,0.660377,0.519123,467.250222,10,0
-0.690589,-1.29928,0.370311,0.450613,0.7405,-1.907825,84.615595,0,0
0.392684,-0.053847,-0.937662,0.840844,-0.69834,-0.386367,432.635654,7,0
-1.025917,1.367835,-1.154681,0.654781,0.708153,-0.510365,55.143212,18,0
-2.640728,1.502246,-0.174803,0.399354,-0.600163,-0.949299,6.307024,20,0
-0.358182,-0.416977,0.662457,-0.374458,0.028651,0.175818,292.15584,12,0
1.087105,-0.308541,-0.867624,-0.979378,1.025932,-1.511223,221.526326,13,0
-0.777851,-0.853691,-0.662617,-0.816412,-1.158683,0.821789,116.008535,13,0
-0.893652,-1.313275,0.223238,1.157993,1.839392,1.512483,287.95305,0,0
-0.251435,0.59547,0.623511,1.145803,-0.633778,-0.029809,67.88528,10,0
0.033718,1.029986,-0.427032,-0.958172,-0.848184,0.649481,53.058261,23,0
0.847694,0.447167,-0.207672,-0.680044,-1.194003,1.402701,375.540696,12,0
-1.484494,1.187436,1.654524,0.765817,-0.33047,1.426902,132.293055,21,0
-1.25446,1.099689,-1.603033,-1.046858,0.678641,-0.102501,2.716673,16,0
-1.164381,-0.898082,0.520233,-0.778922,-1.526408,-1.082582,228.732718,4,0
-1.287163,-2.089841,0.382883,-1.326914,0.502089,-0.304824,28.98251,4,0
-2.123378,-1.193754,1.02773,1.622841,-1.894446,-0.801393,126.356134,20,0
-0.432533,0.515992,-1.371776,-0.252574,0.10269,-0.503003,61.337693,8,0
-0.198979,1.827178,0.080476,0.138819,-0.28525,0.262967,60.77834,9,0
0.508862,-0.010671,-0.156555,1.062617,-1.988088,0.30297,5.468408,11,0
0.874127,0.928954,1.181389,1.542749,2.069198,1.729959,7.374042,10,0
-0.100002,1.096006,-0.971857,0.189646,0.855873,-0.296741,65.921403,0,0
0.820607,1.683056,-0.431295,0.066764,0.08137,-0.091695,22.622898,8,0
0.079572,-0.918314,0.23832,0.895645,-2.32384,-0.125869,48.137216,13,0
-1.290023,0.468107,0.041473,-0.061467,-1.937385,0.073797,9.638696,4,0
1.42878,-0.842253,0.931638,0.135505,-0.227812,0.986248,101.511439,19,0
-0.268022,-0.138521,-0.86794,0.706825,-0.189684,-1.998429,242.239152,0,0
-3.308153,-1.433639,0.287821,1.115366,0.199769,1.458239,29.994434,15,0
1.065912,2.003408,-0.302385,-0.299571,0.745039,-0.316003,472.262426,0,0
-1.285662,0.036717,-0.369717,-0.558842,-1.103227,0.94759,24.240175,1,0
1.930362,0.616819,-0.040704,-0.103123,-0.19994,0.651066,57.688982,14,0
-0.607197,-0.880257,0.155464,0.499023,1.642848,0.35375,258.598734,6,0
-2.584811,-1.031271,-1.315472,-0.879741,0.201859,1.235023,97.381777,14,0
1.422307,-0.592208,-1.649141,-0.926854,-0.671236,-0.748583,156.279668,14,0
-0.531946,-0.372291,0.422981,-0.707637,-0.458551,-0.234618,76.809291,1,0
1.721783,1.275862,-0.546827,-2.670031,-0.014395,0.222842,641.43654,19,0
-2.107909,1.252025,-0.476894,0.957211,-1.311146,0.430697,80.41506,7,0
-1.967267,1.632808,-0.141068,-2.794501,-0.717749,-0.875662,34.543382,3,1
-2.109673,0.555096,-0.279298,-0.132276,-0.931584,-0.668857,27.89194,0,0
-1.604248,-1.890609,0.265772,0.378533,-0.300537,-2.614296,458.371221,6,1
-0.537541,-1.555858,0.337235,1.418635,0.947436,-1.219067,29.72012,18,0
0.733973,1.615464,1.332081,-1.646234,0.647835,0.225647,78.911507,21,0
-2.39231,-1.05122,-1.892126,0.65458,-1.689063,-1.200109,132.708907,3,0
1.213872,-1.048997,-2.347978,-1.229096,0.636522,-0.101748,84.19857,5,0
-0.034545,-0.55197,0.026892,-1.259947,-1.635743,0.262908,317.033785,14,0
0.518046,-2.554163,0.705034,-2.243708,-0.752946,-0.823892,159.116479,8,0
0.192734,2.510208,-0.072198,0.968013,0.794775,-0.01322,12.745814,11,0
-0.772247,0.962044,-0.201136,-0.1362,-1.212317,0.759757,54.684007,11,0
-0.228245,-0.349504,-1.543732,-0.476978,1.348078,-1.506301,55.907771,21,0
0.621764,-0.569051,-0.708642,-0.549158,-2.730394,-0.082039,362.940763,15,0
0.106582,1.502734,0.144969,1.144186,0.621602,1.084353,32.040156,6,0
0.894643,0.703491,-0.092388,0.74809,-0.903846,0.966631,67.206257,3,0
0.017259,0.418567,-1.564886,-0.327952,0.146915,-0.991825,225.93351,11,0
-0.138636,-0.032334,0.742713,0.308131,0.638938,-1.022394,52.828682,22,0
0.478638,0.163259,0.34375,-1.214473,0.130721,0.651563,46.41257,15,0
-1.78405,-1.72054,0.115805,-1.878125,0.126753,0.729977,96.632198,3,0
0.990031,-0.19957,1.037601,-0.368411,-1.532654,1.373698,248.998768,11,0
-1.016505,-0.075826,-2.240987,0.101748,0.580608,0.578554,82.621135,5,0
1.504637,0.655747,0.820253,0.185166,1.404194,0.329681,110.391063,9,0
-0.228208,0.672323,0.297461,-0.787796,-0.551048,1.303888,135.205171,15,0
-0.705275,-2.186922,0.582056,1.267924,-0.660093,-0.727632,101.608191,1,0
-1.549004,-1.641349,-0.467026,-0.108377,-0.555621,0.351144,233.909342,23,0
-2.100942,0.301019,-1.050041,-0.329075,0.2606,-1.983709,98.142565,8,0
-1.243687,1.265719,-0.44756,0.432984,0.013366,-1.056887,16.901423,11,1
-0.594158,-2.313247,-0.18932,-0.303056,1.028068,-1.844497,131.603434,15,0
-0.193601,1.476934,-0.400233,0.83971,0.148959,0.788846,1158.749325,6,0
-2.390292,-3.040897,1.36983,-1.028469,1.991559,0.385785,118.994076,15,1
-0.325077,-1.543074,0.019624,-0.869694,-1.156878,-0.44942,130.797164,19,0
-0.825931,-0.638566,-0.352058,0.500819,0.720077,-0.773466,198.617538,13,0
0.500746,0.338103,-1.099588,0.097383,0.934015,-0.493695,65.052296,12,0
0.470095,-1.366257,-0.471294,1.556104,0.714365,-0.918233,49.168379,3,0
-0.267261,1.94803,-0.580669,0.920081,0.963217,0.165862,124.095117,8,0
-0.740974,-0.390921,0.087712,-1.388966,-1.35839,-1.176006,1192.922565,2,0
0.189792,1.300015,-0.087145,-1.183006,-2.386803,1.523265,100.567068,9,0
0.645854,-1.006159,1.029622,-1.925669,0.156903,-1.51817,30.799313,18,0
-0.711679,0.228628,-0.578168,-0.220456,-0.880198,1.03761,18.619301,1,0
0.632698,0.346413,-0.842411,0.432656,-0.317337,1.103665,74.364461,3,0
-0.065386,1.154457,0.694677,0.886546,0.053318,1.676275,32.35499,17,0
0.368492,0.633704,1.044971,0.000774,1.020522,-0.671,12.886157,18,0
-1.611115,-1.069277,-1.024225,-0.360328,-1.22859,-0.048571,369.774835,1,0
0.587834,-1.946577,1.396097,0.289101,3.68251,-1.705155,94.481466,1,0
1.558724,0.165011,0.159057,-0.542524,-0.452702,-0.787096,65.648312,0,0
-2.50146,-2.744803,2.316932,-0.035096,-0.491386,0.57057,192.072573,22,1
0.947158,-1.594105,0.202818,0.296992,1.165713,0.185033,175.953229,8,0
-1.187713,-0.178378,0.568162,0.106652,-0.794265,-0.221962,226.756142,8,0
-1.126618,-1.335101,0.789294,-0.794204,1.084985,1.082842,61.467719,2,0
-0.274983,1.031813,0.541205,-0.269402,2.609186,0.248867,114.87543,5,0
-0.527246,1.214145,-0.23915,0.634764,0.769085,0.316564,33.293088,7,0
-1.471573,1.128452,0.010287,0.864585,-0.099845,1.808299,33.469097,9,0
2.069156,0.795344,1.140051,-0.251062,0.555516,0.349379,116.109817,15,0
1.911098,-0.911429,0.982117,0.015097,0.388677,-0.919492,57.171627,12,0
-0.566104,-1.414596,0.494779,-0.802847,0.399672,0.537546,122.872247,19,0
-2.035566,-1.713466,2.587508,1.006127,0.969959,-1.256223,338.709375,20,1
0.245976,0.189062,-0.428148,-0.355225,-0.323298,-0.310756,64.997461,14,0
-0.434973,2.754223,-0.712613,-0.705388,0.539991,0.441562,9.845903,8,0
-0.085606,-0.372568,1.359133,0.538904,-0.46007,-1.144606,34.458164,7,0
-1.377793,-2.125426,0.322955,-2.043658,-0.301104,1.186874,34.195064,2,0
-2.475619,-2.019593,2.867822,-0.334653,-0.807768,-1.469296,140.010955,6,1
-3.208538,0.785774,-0.709869,-1.075349,0.422192,-1.451312,19.22724,1,0
0.650373,0.294755,0.335107,0.049715,1.698849,-0.464658,6.801621,22,0
1.710801,-0.7803,0.045403,-0.050722,-0.644999,-0.545668,30.945736,2,0
-1.036008,-1.963862,-0.50421,-1.081306,0.577676,0.660971,130.522301,12,0
0.337396,-1.135173,-2.549377,0.921232,-1.082982,-0.60999,5.515047,20,0
-0.079126,0.823519,-0.272125,1.050222,0.103993,-0.085119,421.830802,10,0
